http://fueled.challengepost.com/?ref_content=default&ref_feature=challenge&ref_medium=discover,The Fueled 2014 Hackathon,challengepost-s3-challengepost.netdna-ssl.com/photos/production/challenge_thumbnails/000/131/008/datas/medium.jpg,"New York, NY, US",New York,NY,"Sep 20, 2014",44,US,The Fueled 2014 Hackathon - In support of the White House Safety Data Initiative
http://hack-n-talk-2014.challengepost.com/?ref_content=default&ref_feature=challenge&ref_medium=discover,Hack'n'Talk 2014: Hack. Play. Create.,challengepost-s3-challengepost.netdna-ssl.com/photos/production/challenge_thumbnails/000/134/450/datas/medium.png,"Toronto, ON, CA",Toronto,ON,"Jun 28 – 29, 2014",41,CA,"Hack’n’Talk 2014 is a 2-day conference featuring fun “open hack session” that encourages creative minds from different disciplines, backgrounds and industries to collaborate on cutting-edge projects."
http://intersections.challengepost.com/?ref_content=default&ref_feature=challenge&ref_medium=discover,Connected Intersections,challengepost-s3-challengepost.netdna-ssl.com/photos/production/challenge_thumbnails/000/149/349/datas/medium.jpg,Online,,,,0,,"Smart phones are increasingly the common denominator among pedestrians, cyclists, and drivers on NYC's crowded streets. Create technology to connect those in traffic and keep pedestrians safe and alert."
http://caitlinscloset.challengepost.com/?ref_content=default&ref_feature=challenge&ref_medium=discover,Caitlin's Closet,challengepost-s3-challengepost.netdna-ssl.com/photos/production/challenge_thumbnails/000/149/448/datas/medium.jpg,"Dothan, AL, US",Dothan,AL,"Aug 23 – 24, 2014",43,US,"Caitlin's Closet...one idea, one action, one movement for change"
http://sohlondon.challengepost.com/?ref_content=default&ref_feature=challenge&ref_medium=discover,Salesforce Summer of Hacks - London,challengepost-s3-challengepost.netdna-ssl.com/photos/production/challenge_thumbnails/000/135/599/datas/medium.png,,,,"Jul 25 – 27, 2014",42,,May The Best Mobile App Win!
http://databay.challengepost.com/?ref_content=default&ref_feature=challenge&ref_medium=discover,"DataBay ""Reclaim the Bay"" Innovation Challenge",challengepost-s3-challengepost.netdna-ssl.com/photos/production/challenge_thumbnails/000/136/514/datas/medium.jpg,"Edgewater, MD, US",Edgewater,MD,"Aug 1 – 3, 2014",43,US,Create data-driven applications to help the Chesapeake Bay
http://alphagamejam.challengepost.com/?ref_content=default&ref_feature=challenge&ref_medium=discover,Alpha Game Jam,challengepost-s3-challengepost.netdna-ssl.com/photos/production/challenge_thumbnails/000/138/154/datas/medium.png,"San Francisco, CA, US",San Francisco,CA,"Sep 12 – 14, 2014",44,US,Create a new prototype game that could be the next big thing!
http://sohlosangeles.challengepost.com/?ref_content=default&ref_feature=challenge&ref_medium=discover,Salesforce Summer of Hacks - Los Angeles,challengepost-s3-challengepost.netdna-ssl.com/photos/production/challenge_thumbnails/000/135/597/datas/medium.png,"Los Angeles, California, United States",Los Angeles,California,"Jul 19 – 20, 2014",42,United States,May The Best Mobile App Win!
http://sohbangalore.challengepost.com/?ref_content=default&ref_feature=challenge&ref_medium=discover,Salesforce Summer of Hacks - Bangalore,challengepost-s3-challengepost.netdna-ssl.com/photos/production/challenge_thumbnails/000/135/758/datas/medium.png,"Bangalore, Karnataka, India",Bangalore,Karnataka,"Jul 18 – 20, 2014",42,India,May The Best Mobile App Win!
http://face.challengepost.com/?ref_content=default&ref_feature=challenge&ref_medium=discover,F.A.C.E. ( Face Analysis Cloud Engine) Hackathon,challengepost-s3-challengepost.netdna-ssl.com/photos/production/challenge_thumbnails/000/139/133/datas/medium.png,"Amsterdam, NH, NL",Amsterdam,NH,"Sep 20 – 21, 2014",44,NL,"Bring on your dev experience and creative skills, build the smartest and coolest application using our Face Analysis Technologies and present it to a team of highly-qualified judges!"
http://city.challengepost.com/?ref_content=default&ref_feature=challenge&ref_medium=discover,City Mobility Challenge,challengepost-s3-challengepost.netdna-ssl.com/photos/production/challenge_thumbnails/000/136/776/datas/medium.gif,Online,,,,0,,Big impact for large cities. Use software to redefine and improve how goods and services are delivered in Lisbon and other large cities.
http://monsoon.challengepost.com/?ref_content=default&ref_feature=challenge&ref_medium=discover,Monsoon App Downpour,challengepost-s3-challengepost.netdna-ssl.com/photos/production/challenge_thumbnails/000/136/863/datas/medium.gif,Online,,,,0,,Out-app mother nature. Create software to improve mobility during Mumbai’s monsoon season.
http://houstonhackathon2015.challengepost.com/?ref_content=default&ref_feature=challenge&ref_medium=discover,3rd Annual Houston Hackathon,challengepost-s3-challengepost.netdna-ssl.com/photos/production/challenge_thumbnails/000/260/780/datas/medium.jpg,,,,"May 16 – 17, 2015",52,,Community + Collaboration + Data + Magic
http://rebootthecommutehawaii.challengepost.com/?ref_content=default&ref_feature=challenge&ref_medium=discover,Reboot the Commute,challengepost-s3-challengepost.netdna-ssl.com/photos/production/challenge_thumbnails/000/263/493/datas/medium.jpg,"Honolulu, HI, US",Honolulu,HI,"May 22 – 27, 2015",52,US,HELP SOLVE HAWAII'S TRANSPORTATION PROBLEMS
http://atthack2015sandiego.challengepost.com/?ref_content=default&ref_feature=challenge&ref_medium=discover,AT&T Mobile App Hackathon - San Diego: CyberTECH & City of San Diego #ATTACk2015,challengepost-s3-challengepost.netdna-ssl.com/photos/production/challenge_thumbnails/000/261/143/datas/medium.png,"San Diego, CA, US",San Diego,CA,"May 30 – 31, 2015",52,US,"Create mobile apps to help residents of San Diego with mentorship and resources from CyberTECH, Splunk, City of SD and AT&T"
http://solidhack201505.challengepost.com/?ref_content=default&ref_feature=challenge&ref_medium=discover,Solid Education # Hackathon Challenge 2015/5,challengepost-s3-challengepost.netdna-ssl.com/photos/production/challenge_thumbnails/000/255/955/datas/medium.jpg,Lithuania,,,"May 13 – 24, 2015",52,,App Challenge second round for Solid Education spring hackathon participants
http://videohackday.challengepost.com/?ref_content=default&ref_feature=challenge&ref_medium=discover,Video Hack Day,challengepost-s3-challengepost.netdna-ssl.com/photos/production/challenge_thumbnails/000/254/195/datas/medium.png,"New York, NY, US",New York,NY,"May 9, 2015",52,US,2015 is the year of the video!
http://shock-a-thon.challengepost.com/?ref_content=default&ref_feature=challenge&ref_medium=discover,PAVLOK Shock-a-Thon Hackathon,challengepost-s3-challengepost.netdna-ssl.com/photos/production/challenge_thumbnails/000/255/458/datas/medium.jpg,"Boston, MA, US",Boston,MA,"May 16, 2015",52,US,The first ever hackathon for a shocking (literally) new wearable that uses electric shock to break bad habits.
http://stupidhackathon.challengepost.com/?ref_content=default&ref_feature=challenge&ref_medium=discover,The Stupid Shit No One Needs and Terrible Ideas Hackathon,challengepost3.assetspost.com/assets/defaults/thumbnail-placeholder-42bcab8d8178b413922ae2877d8b0868.gif,"San Francisco, CA, US",San Francisco,CA,"May 9 – 10, 2015",52,US,Come and make something we will all regret.
http://prom-may2015.challengepost.com/?ref_content=default&ref_feature=challenge&ref_medium=discover,CSES Project of the Month (May '15),challengepost-s3-challengepost.netdna-ssl.com/photos/production/challenge_thumbnails/000/255/267/datas/medium.png,"La Jolla, CA, US",La Jolla,CA,"May 6 – Jun 1, 2015",52,US,UC San Diego  ||  CSES  ||  [PRO] ject of the [M]onth
http://techsummit2015.challengepost.com/?ref_content=default&ref_feature=challenge&ref_medium=discover,Tech Summit 2015 Hackathon,challengepost3.assetspost.com/assets/defaults/thumbnail-placeholder-42bcab8d8178b413922ae2877d8b0868.gif,,,,"May 13, 2015",52,,Tech Summit 2015 Hackathon
http://revuc-iii.challengepost.com/?ref_content=default&ref_feature=challenge&ref_medium=discover,Revolution UC,challengepost-s3-challengepost.netdna-ssl.com/photos/production/challenge_thumbnails/000/262/467/datas/medium.png,,,,"May 15 – 17, 2015",52,,A hackathon at the University of Cincinnati
http://usgifgeointhackathon.challengepost.com/?ref_content=default&ref_feature=challenge&ref_medium=discover,GEOSPATIAL HACKATHON,challengepost1.assetspost.com/assets/defaults/thumbnail-placeholder-42bcab8d8178b413922ae2877d8b0868.gif,,,,"Jun 12 – 14, 2015",53,,The goal of this event it to bring together and expose both non-GEOINT and GEOINT-savvy coders to interesting problems that require inventive coding solutions.
http://burdahackday-finance.challengepost.com/?ref_content=default&ref_feature=challenge&ref_medium=discover,Burda Hackday: Future of Finance,challengepost-s3-challengepost.netdna-ssl.com/photos/production/challenge_thumbnails/000/237/055/datas/medium.png,"München, BY, DE",München,BY,"Jun 9 – 14, 2015",53,DE,"finance, fintech, Munich, Burda, ecommerce, content, banking, credits, mortgages, shopping"
http://applewatchhackathon.challengepost.com/?ref_content=default&ref_feature=challenge&ref_medium=discover,Apple Watch Hackathon,challengepost-s3-challengepost.netdna-ssl.com/photos/production/challenge_thumbnails/000/263/256/datas/medium.jpg,"San Francisco, CA, US",San Francisco,CA,"Jun 13, 2015",53,US,The after party to AltConf and WWDC
http://io-extended-gabs2015.challengepost.com/?ref_content=default&ref_feature=challenge&ref_medium=discover,Google I/O Extended 2015 Gaborone,challengepost-s3-challengepost.netdna-ssl.com/photos/production/challenge_thumbnails/000/262/318/datas/medium.jpg,,,,"May 29 – 30, 2015",52,,Come Learn and Build something that uses a Google Service while watching Google I/O 2015
http://hackforchangesf.challengepost.com/?ref_content=default&ref_feature=challenge&ref_medium=discover,National Day of Civic Hacking - SF 2015,challengepost-s3-challengepost.netdna-ssl.com/photos/production/challenge_thumbnails/000/255/273/datas/medium.jpg,,,,"Jun 7, 2015",53,,"Calling all passionate people who want to improve San Francisco. Attend San Francisco’s National Day of Civic Hacking, June 5 - 7, for an untraditional weekend hackathon to tackle local issues."
http://themehackweebly.challengepost.com/?ref_content=default&ref_feature=challenge&ref_medium=discover,ThemeHack @ Weebly,challengepost-s3-challengepost.netdna-ssl.com/photos/production/challenge_thumbnails/000/261/268/datas/medium.jpg,,,,"May 30 – 31, 2015",52,,ThemeHack @ Weebly
http://contextio.challengepost.com/?ref_content=featured&ref_feature=challenge&ref_medium=discover,Context.IO App Challenge,challengepost-s3-challengepost.netdna-ssl.com/photos/production/challenge_thumbnails/000/261/140/datas/medium.gif,Online,,,,0,,Email is the data source. Context.IO is the tool. What you build with it is up to you!
http://artik.challengepost.com/?ref_content=default&ref_feature=challenge&ref_medium=discover,Samsung Makers Against Drought Challenge,challengepost-s3-challengepost.netdna-ssl.com/photos/production/challenge_thumbnails/000/261/156/datas/medium.png,Online,,,,0,,Makers Against Drought
http://setijamstockholm.challengepost.com/?ref_content=default&ref_feature=challenge&ref_medium=discover,SETI-jam Stockholm site,challengepost2.assetspost.com/assets/defaults/thumbnail-placeholder-42bcab8d8178b413922ae2877d8b0868.gif,"Stockholm, Stockholm County, SE",Stockholm,Stockholm County,"Oct 17 – 19, 2014",45,SE,Make games based on real SETI data.
http://stclaircollege.challengepost.com/?ref_content=default&ref_feature=challenge&ref_medium=discover,Microsoft Visual Studio Scavenger Hunt,challengepost-s3-challengepost.netdna-ssl.com/photos/production/challenge_thumbnails/000/169/523/datas/medium.png,"Windsor, ON, CA",Windsor,ON,"Oct 15, 2014",45,CA,A Visual Studio scavenger hunt where students will be able to complete a list of tasks in a specified amount of time.
http://hackmizzou2014.challengepost.com/?ref_content=default&ref_feature=challenge&ref_medium=discover,HackMizzou 2014,challengepost-s3-challengepost.netdna-ssl.com/photos/production/challenge_thumbnails/000/167/495/datas/medium.png,"Columbia, MO, US",Columbia,MO,"Oct 5, 2014",45,US,Build. Discover. Innovate.
http://hackthechange2014.challengepost.com/?ref_content=default&ref_feature=challenge&ref_medium=discover,Hack the Change,challengepost-s3-challengepost.netdna-ssl.com/photos/production/challenge_thumbnails/000/167/312/datas/medium.png,"Philadelphia, PA, US",Philadelphia,PA,"Oct 17 – 18, 2014",45,US,Hack the change you wish to see in the world.
http://walgreens.challengepost.com/?ref_content=default&ref_feature=challenge&ref_medium=discover,Walgreens Balance Rewards App Challenge,challengepost-s3-challengepost.netdna-ssl.com/photos/production/challenge_thumbnails/000/162/597/datas/medium.png,Online,,,,0,,"Wanted: Top, New Balance Rewards Integrations. Connect with Walgreens to receive Balance Rewards points for healthy activities."
http://thecardinalgamejam.challengepost.com/?ref_content=default&ref_feature=challenge&ref_medium=discover,The Cardinal Game Jam,challengepost-s3-challengepost.netdna-ssl.com/photos/production/challenge_thumbnails/000/167/318/datas/medium.png,"Palo Alto, CA, US",Palo Alto,CA,"Nov 1 – 2, 2014",46,US,An open weekend hackathon focused on mobile game development.  Hosted by the Stanford Alumni Association at the StartX Accelerator with top partners.
http://hackathought.challengepost.com/?ref_content=default&ref_feature=challenge&ref_medium=discover,Hackathought: A Hack for Mental Health and Well-Being,challengepost-s3-challengepost.netdna-ssl.com/photos/production/challenge_thumbnails/000/167/310/datas/medium.png,"Toronto, ON, CA",Toronto,ON,"Nov 7 – 9, 2014",46,CA,Hackathought: Building mHealth solutions to address the mental health and wellness needs of post-secondary students in the Greater Toronto Area.
http://monitoringourrivers.challengepost.com/?ref_content=default&ref_feature=challenge&ref_medium=discover,1st Anniversary Hackathon: Monitoring Our Rivers,challengepost-s3-challengepost.netdna-ssl.com/photos/production/challenge_thumbnails/000/167/315/datas/medium.png,"Lowell, Massachusetts, United States",Lowell,Massachusetts,"Nov 1 – 2, 2014",46,United States,"Lowell Makes invites you to our 1st Anniversary Hackathon, November 1st-2nd.  You will have 24 hours to make something that helps monitor our rivers.  Devices, software, web apps - it's up to you."
http://busocialhack.challengepost.com/?ref_content=default&ref_feature=challenge&ref_medium=discover,Binghamton University Coding For A Cause,challengepost-s3-challengepost.netdna-ssl.com/photos/production/challenge_thumbnails/000/169/965/datas/medium.jpg,"Vestal, NY, US",Vestal,NY,"Nov 1 – 2, 2014",46,US,"Want to make a difference?  Come to Binghamton University's Coding for A Cause hackathon on Saturday, November 1, 2014."
http://harmansdkbattlehack.challengepost.com/?ref_content=default&ref_feature=challenge&ref_medium=discover,Harman SDK Battle Hack,challengepost3.assetspost.com/assets/defaults/thumbnail-placeholder-42bcab8d8178b413922ae2877d8b0868.gif,"Atlanta, GA, US",Atlanta,GA,"Apr 3, 2015",51,US,SDK Battle Hack
http://liveworx.challengepost.com/?ref_content=default&ref_feature=challenge&ref_medium=discover,LiveWorx Boston IoT Hackathon 2015,challengepost-s3-challengepost.netdna-ssl.com/photos/production/challenge_thumbnails/000/237/189/datas/medium.png,"Brookline, MA, US",Brookline,MA,"May 3, 2015",52,US,"No Simulations, just real IoT!"
http://lahacks2015.challengepost.com/?ref_content=default&ref_feature=challenge&ref_medium=discover,LA Hacks 2015,challengepost-s3-challengepost.netdna-ssl.com/photos/production/challenge_thumbnails/000/236/804/datas/medium.png,"Los Angeles, CA, US",Los Angeles,CA,"Apr 4 – 5, 2015",51,US,"The West Coast, Best Coast Hackathon is back. LA Hacks 2015."
http://hackdee-2015.challengepost.com/?ref_content=default&ref_feature=challenge&ref_medium=discover,Hackdee 2015,challengepost-s3-challengepost.netdna-ssl.com/photos/production/challenge_thumbnails/000/236/950/datas/medium.jpg,,,,"Apr 4 – 5, 2015",51,,Learn - Build - Share
http://thackseattle2015.challengepost.com/?ref_content=default&ref_feature=challenge&ref_medium=discover,THack @ Seattle travel hackathon,challengepost-s3-challengepost.netdna-ssl.com/photos/production/challenge_thumbnails/000/236/916/datas/medium.jpg,"Seattle, WA, US",Seattle,WA,"Apr 18 – 19, 2015",51,US,"Bring your coding and design skills to THack @ Seattle and disrupt the way travelers dream about, search, shop, experience and share travel."
http://pov-hackathon-8.challengepost.com/?ref_content=default&ref_feature=challenge&ref_medium=discover,POV Hackathon 8,challengepost-s3-challengepost.netdna-ssl.com/photos/production/challenge_thumbnails/000/236/672/datas/medium.jpg,"New York, New York, United States",New York,New York,"Apr 4 – 28, 2015",51,United States,Hack the Documentary Alongside Visionary Storytellers
http://what-the-hack.challengepost.com/?ref_content=default&ref_feature=challenge&ref_medium=discover,What the Hack,challengepost-s3-challengepost.netdna-ssl.com/photos/production/challenge_thumbnails/000/236/737/datas/medium.png,"Cambridge, MA, US",Cambridge,MA,"Apr 25 – 26, 2015",51,US,This Spring we're reinventing what it means to be a hacker.
http://codeforcuba.challengepost.com/?ref_content=default&ref_feature=challenge&ref_medium=discover,Code for Cuba Hackathon,challengepost-s3-challengepost.netdna-ssl.com/photos/production/challenge_thumbnails/000/205/678/datas/medium.jpg,"Menlo Park, CA, US",Menlo Park,CA,"Apr 25 – 26, 2015",51,US,"Develop applications that can be launched in Cuba to facilitate (1) connectivity/access to information, (2) entrepreneurship and (3) journalism and digital advocacy."
