https://hackerleague.org/hackathons/nwhacks,nwHacks,https://hackerleague.org/assets/FFFFFF-0-c917bc2cf0b7238d729cb5549e8c667b.png,"Vancouver, Canada",Vancouver,Canada,"Mar 13th-15th, 2015",50,,
https://hackerleague.org/hackathons/ultimate-hackathon-for-good-with-united-nations-november-17-orlando-fl,"Ultimate Hackathon for Good with United Nations – November 17, Orlando FL",https://hackerleague.org/assets/FFFFFF-0-c917bc2cf0b7238d729cb5549e8c667b.png,"Orlando, FL",Orlando,FL,"Nov 17th, 2014",46,,
https://hackerleague.org/hackathons/wolters-kluwer-cch-1st-hack-a-thon,Wolters Kluwer CCH 1st Hack-a-Thon,https://hackerleague.org/assets/FFFFFF-0-c917bc2cf0b7238d729cb5549e8c667b.png,"Irving, Texas",Irving,Texas,"Nov 16th-17th, 2014",46,,
https://hackerleague.org/hackathons/hackrpi,HackRPI,https://hackerleague.org/assets/FFFFFF-0-c917bc2cf0b7238d729cb5549e8c667b.png,"Troy, NY",Troy,NY,"Nov 15th-16th, 2014",46,,
https://hackerleague.org/hackathons/the-bayes-impact-hackathon,The Bayes Impact Hackathon,https://hackerleague.org/assets/FFFFFF-0-c917bc2cf0b7238d729cb5549e8c667b.png,"San Francisco, California",San Francisco,California,"Nov 15th-16th, 2014",46,,
https://hackerleague.org/hackathons/comcast-nbcuniversal-hackathon-los-angeles,Comcast NBCUniversal Hackathon - Los Angeles,https://hackerleague.org/assets/FFFFFF-0-c917bc2cf0b7238d729cb5549e8c667b.png,"Universal City, California",Universal City,California,"Nov 15th-16th, 2014",46,,
https://hackerleague.org/hackathons/pilotepa,PilotEPA,https://hackerleague.org/assets/FFFFFF-0-c917bc2cf0b7238d729cb5549e8c667b.png,"East Palo Alto, CA",East Palo Alto,CA,"Nov 15th, 2014",46,,
https://hackerleague.org/hackathons/media-hack-day-video,Media Hack Day - Video,https://hackerleague.org/assets/FFFFFF-0-c917bc2cf0b7238d729cb5549e8c667b.png,"Berlin, Germany",Berlin,Germany,"Nov 15th-16th, 2014",46,,
https://hackerleague.org/hackathons/munich-health-hackathon,Munich Health Hackathon,https://hackerleague.org/assets/FFFFFF-0-c917bc2cf0b7238d729cb5549e8c667b.png,"Munich, Germany",Munich,Germany,"Nov 15th-16th, 2014",46,,
https://hackerleague.org/hackathons/zivame-hackathon-calling-all-web-ninjas,Zivame Hackathon - Calling all Web Ninjas,https://hackerleague.org/assets/FFFFFF-0-c917bc2cf0b7238d729cb5549e8c667b.png,"Bengaluru, India",Bengaluru,India,"Nov 15th-16th, 2014",46,,
https://hackerleague.org/hackathons/apphack-3,AppHack 3,https://hackerleague.org/assets/FFFFFF-0-c917bc2cf0b7238d729cb5549e8c667b.png,"Boone, North Carolina",Boone,North Carolina,"Nov 14th-15th, 2014",46,,
https://hackerleague.org/hackathons/athenahealths-more-disruption-please-hackathon,athenahealth's More Disruption Please Hackathon,https://hackerleague.org/assets/FFFFFF-0-c917bc2cf0b7238d729cb5549e8c667b.png,"Watertown, MA",Watertown,MA,"Nov 14th-16th, 2014",46,,
https://hackerleague.org/hackathons/apha-public-health-codeathon,APHA Public Health Codeathon,https://hackerleague.org/assets/FFFFFF-0-c917bc2cf0b7238d729cb5549e8c667b.png,"New Orleans, LA",New Orleans,LA,"Nov 14th-16th, 2014",46,,
https://hackerleague.org/hackathons/share-a-number-hack-with-coca-cola,Share A #Hack With Coca-Cola,https://hackerleague.org/assets/FFFFFF-0-c917bc2cf0b7238d729cb5549e8c667b.png,"Atlanta, Georgia",Atlanta,Georgia,"Oct 17th-19th, 2014",45,,
https://hackerleague.org/hackathons/hearst-hack-week-2014,Hearst Hack Week 2014,https://hackerleague.org/assets/FFFFFF-0-c917bc2cf0b7238d729cb5549e8c667b.png,"New York, New York",New York,New York,"Oct 17th-24th, 2014",45,,
